General Style,ID,Style,Secondary routes,Tempo / key,Mood arc,Vocal cue,Core palette,Template
"Electronic, Synth & Ambient Pop",synth-pop-electronic-rock_0001,Synth-pop / Electronic Rock,pop-alternative-rock,140 BPM; D minor,"The piece opens with a somber, atmospheric introspection that gradually accumulates rhythmic momentum.","A single male vocalist delivers the performance with a clear, emotive tenor timbre.","A lush, evolving synthesizer pad serves as the harmonic backbone from the very beginning, establishing the tonal atmosphere.",templates/synth-pop-electronic-rock_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-euro-dance_0001,Synth-Pop / Euro-Dance,club-edm-house-trance,125 BPM; D minor,"The piece opens with a wistful and atmospheric tone, establishing a sense of isolation that persists through the initial verses.","A single female vocalist delivers the performance with a clear, resonant, and slightly airy timbre.","A bright, arpeggiated synthesizer serves as the core melodic hook, present from the very first second and continuing through the entire track.",templates/synth-pop-euro-dance_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-euro-disco_0001,Synth-Pop / Euro-Disco,dance-pop-disco-funk,128 BPM; G minor,"The track opens with a dramatic, cinematic flourish that immediately establishes a high-energy, danceable atmosphere.",Singer A (Male).,"A bright, arpeggiated lead synthesizer carries the main melodic hook throughout the track, present from the intro to the outro.",templates/synth-pop-euro-disco_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-euro-disco-revival_0001,Synth-Pop / Euro-Disco Revival,dance-pop-disco-funk,128 BPM; B minor,"The track opens with a sense of isolated melancholy and atmospheric tension, which gradually builds through the verses.","A female lead vocalist delivers the performance with a clear, resonant, and slightly breathy mezzo-soprano timbre.","A bright, arpeggiated synthesizer sequence serves as the melodic backbone, present throughout the entire track to establish the rhythmic and harmonic motif.",templates/synth-pop-euro-disco-revival_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-euro-disco-revival_0002,Synth-Pop / Euro-Disco Revival,dance-pop-disco-funk,125 BPM; E minor,"The track opens with a nostalgic, slightly melancholic atmosphere established by the synthesizer lead, which persists through the verses with a sense of longing.",Singer A (Female).,"A bright, arpeggiated synthesizer lead carries the main melodic hook from the Intro through the Outro, serving as the song's signature motif.",templates/synth-pop-euro-disco-revival_0002.txt
"Electronic, Synth & Ambient Pop",synth-pop-indie-electronic_0001,Synth-Pop / Indie Electronic,—,103 BPM; F# major,"The track opens with an atmospheric and slightly mysterious tone, establishing a sense of distance that gradually closes in.",Singer A (Female).,"A bright, arpeggiated synthesizer sequence serves as the melodic hook and harmonic backbone, present from the very beginning and continuing through the entire track, evolving in complexity during the choruses.",templates/synth-pop-indie-electronic_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-italo-disco-revival_0001,Synth-pop / Italo Disco Revival,dance-pop-disco-funk,125 BPM; A minor,"The track opens with an atmospheric, spacious anticipation that quickly locks into a driving, optimistic groove.",Singer A (Male).,"A bright, arpeggiated lead synthesizer serves as the main melodic hook, present from the intro and recurring throughout the track to define the song's identity.",templates/synth-pop-italo-disco-revival_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-mandopop_0001,Synth-Pop / Mandopop,east-asian-ballad-heritage,120 BPM; F# major,"The track opens with a dreamy, nocturnal atmosphere that feels intimate and mysterious.",Singer A (Female).,"A bright, arpeggiated synthesizer sequence serves as the core melodic hook, present from the Intro through to the Outro, providing continuous rhythmic and harmonic motion.",templates/synth-pop-mandopop_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-mandopop_0002,Synth-Pop / Mandopop,east-asian-ballad-heritage,128 BPM; E minor,"The track opens with a nostalgic and dreamy atmosphere, establishing a sense of longing.",Singer A (Female).,"A bright, arpeggiated synthesizer serves as the main melodic hook, present from the Intro and weaving through the entire track.",templates/synth-pop-mandopop_0002.txt
"Electronic, Synth & Ambient Pop",synth-pop-mandopop-with-strong-80s-retrowave-influences_0001,Synth-Pop / Mandopop with strong 80s Retrowave influences,east-asian-ballad-heritage,125 BPM; A minor,"The track opens with a nostalgic and slightly melancholic atmosphere established by arpeggiated synths, creating a sense of longing.",Singer A (Male).,"A bright, bell-like lead synthesizer carrying the main melodic hook is present from the Intro and recurs as the central motif throughout the track.",templates/synth-pop-mandopop-with-strong-80s-retrowave-influences_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-mandopop-with-strong-retrowave-influences_0001,Synth-Pop / Mandopop with strong Retrowave influences,east-asian-ballad-heritage,122 BPM; A minor,"The track opens with a nostalgic and slightly melancholic atmosphere, establishing a sense of longing through spacious instrumentation.",Singer A (Male).,"A bright, arpeggiated synthesizer sequence serves as the melodic hook and harmonic backbone, present from the very beginning and persisting through most of the track, occasionally dropping out or filtering down during…",templates/synth-pop-mandopop-with-strong-retrowave-influences_0001.txt
"Electronic, Synth & Ambient Pop",synth-pop-retrowave_0001,Synth-pop / Retrowave,general-pop-ballad,118 BPM; D minor,The track opens with a nostalgic and atmospheric introduction that establishes a sense of wonder.,Singer A (Male).,"A bright, arpeggiated lead synthesizer carries the main melodic motif from the Intro through the Outro, serving as the song's signature hook.",templates/synth-pop-retrowave_0001.txt
"Electronic, Synth & Ambient Pop",synthwave-retrowave_0001,Synthwave / Retrowave,general-pop-ballad,128 BPM; C major,"The piece opens with a nostalgic and slightly melancholic atmosphere, establishing a sense of solitary introspection.",Singer A (Male).,"A bright, arpeggiated lead synthesizer carries the main melodic motif, present from the Intro and weaving through the entire track, serving as the primary hook.",templates/synthwave-retrowave_0001.txt
General Pop & Ballad,ballad-cinematic-pop_0001,Ballad / Cinematic Pop,cinematic-pop-ballad,77 BPM; G minor,"The piece opens with a fragile, solitary atmosphere that gradually deepens into a poignant sense of longing as the arrangement thickens.",Singer A (Female).,"A grand piano serves as the harmonic backbone throughout the entire track, playing arpeggiated figures and block chords that establish the melancholic mood from the intro to the outro.",templates/ballad-cinematic-pop_0001.txt
General Pop & Ballad,children-s-music-folk-pop_0001,Children's Music / Folk-Pop,roots-traditional-global,194 BPM; C major,"The track establishes an immediate sense of playful innocence and communal joy, maintaining a consistently bright and uplifting tone throughout.","The track features a mixed ensemble including Singer A (Male), Singer B (Female), and a Children's Choir.","A strummed acoustic guitar serves as the harmonic backbone, playing a steady, rhythmic chord progression from the Intro to the Outro.",templates/children-s-music-folk-pop_0001.txt
General Pop & Ballad,children-s-music-orchestral-pop_0001,Children's Music / Orchestral Pop,cinematic-orchestral-epic,105 BPM; C major,"The piece opens with a majestic, fanfare-like introduction that immediately establishes a sense of wonder and grandeur.","The track features a mixed ensemble comprising Singer A (Male Adult), Singer B (Female Adult), and a Children's Choir.","A full string section serves as the harmonic backbone, playing sweeping legato lines in the intro and choruses, while switching to rhythmic staccato patterns during the verses to drive momentum.",templates/children-s-music-orchestral-pop_0001.txt
General Pop & Ballad,children-s-music-upbeat-electronic-pop_0001,Children's Music / Upbeat Electronic Pop,electronic-synth-ambient-pop,120 BPM; C major,"The track establishes an immediate sense of high-energy joy and playfulness from the very first beat, maintaining a consistently bright and enthusiastic atmosphere throughout.",A mixed group of young female voices (Singer Group A).,"A bright, plucky synthesizer acting as a digital piano substitute carries the main melodic hook and harmonic progression.",templates/children-s-music-upbeat-electronic-pop_0001.txt
General Pop & Ballad,contemporary-ballad-ambient-pop_0001,Contemporary Ballad / Ambient Pop,electronic-synth-ambient-pop,154 BPM; Bb minor,"The piece opens with a fragile, introspective melancholy, establishing a sense of delicate stillness.",Singer A (Female).,"A grand piano serves as the sole harmonic and melodic foundation, playing a flowing, arpeggiated pattern that persists from the Intro through to the Outro.",templates/contemporary-ballad-ambient-pop_0001.txt
General Pop & Ballad,contemporary-ballad-cinematic-pop_0001,Contemporary Ballad / Cinematic Pop,cinematic-pop-ballad,71 BPM; F major,"The piece opens with a solitary, contemplative mood that gradually expands into a hopeful and uplifting atmosphere.","A single female vocalist delivers the performance with a clear, pure, and slightly breathy soprano timbre.","A grand piano serves as the harmonic and rhythmic backbone, present from the very first second to the end.",templates/contemporary-ballad-cinematic-pop_0001.txt
General Pop & Ballad,contemporary-ballad-musical-theatre-pop_0001,Contemporary Ballad / Musical Theatre Pop,traditional-vocal-stage,67 BPM; Bb major,"The piece opens with a fragile, dreamlike introspection that gradually accumulates emotional weight through the verses.",Singer A (Female) and Singer B (Male).,"A grand piano serves as the harmonic backbone throughout the entire track, beginning with a delicate, arpeggiated motif in the intro and evolving into broad, rhythmic chordal support during the choruses.",templates/contemporary-ballad-musical-theatre-pop_0001.txt
General Pop & Ballad,contemporary-ballad-orchestral-pop_0001,Contemporary Ballad / Orchestral Pop,cinematic-orchestral-epic,87 BPM; D major,"The piece opens with a solitary, introspective melancholy that gradually expands into a hopeful and cinematic swell.",Singer A (Male).,"A grand piano serves as the harmonic and melodic anchor, present from the very first second to the end.",templates/contemporary-ballad-orchestral-pop_0001.txt
General Pop & Ballad,contemporary-pop-cinematic-ballad_0001,Contemporary Pop / Cinematic Ballad,cinematic-pop-ballad,76 BPM; Bb major,"The piece opens with a fragile, introspective atmosphere that gradually accumulates tension through the verses.","A single female lead vocalist delivers the performance with a clear, resonant timbre that transitions from a soft, breathy intimacy in the verses to a powerful, ringing belt in the choruses.","A grand piano serves as the harmonic backbone, playing arpeggiated figures in the verses and shifting to broad, rhythmic chords in the choruses, remaining present from the intro to the outro.",templates/contemporary-pop-cinematic-ballad_0001.txt
